,Time,Length,Is_malicious
14249,1659041469.430138,54.0,1.0
73369,1659041469.643088,100.0,1.0
14250,1659041469.643088,100.0,1.0
14251,1659041469.6498,100.0,1.0
73370,1659041469.6498,100.0,1.0
73371,1659041469.669535,100.0,1.0
14252,1659041469.669535,100.0,1.0
14253,1659041469.669777,100.0,1.0
73372,1659041469.669777,100.0,1.0
73374,1659041469.696006,100.0,1.0
14255,1659041469.696006,100.0,1.0
14254,1659041469.696006,100.0,1.0
73373,1659041469.696006,100.0,1.0
14256,1659041469.696099,54.0,1.0
14257,1659041469.697359,100.0,1.0
73375,1659041469.697359,100.0,1.0
14258,1659041469.941835,60.0,1.0
14259,1659041469.969287,60.0,1.0
14260,1659041469.970261,100.0,1.0
73376,1659041469.970261,100.0,1.0
73377,1659041469.973082,100.0,1.0
14261,1659041469.973082,100.0,1.0
14262,1659041469.990422,60.0,1.0
14263,1659041469.990422,60.0,1.0
14264,1659041470.016996,60.0,1.0
14265,1659041470.016996,60.0,1.0
14266,1659041470.291959,60.0,1.0
14267,1659041470.333856,100.0,1.0
73378,1659041470.333856,100.0,1.0
14268,1659041470.380403,54.0,1.0
14269,1659041470.737507,100.0,1.0
73379,1659041470.737507,100.0,1.0
73380,1659041470.739534,100.0,1.0
14270,1659041470.739534,100.0,1.0
73381,1659041470.914702,100.0,1.0
14271,1659041470.914702,100.0,1.0
73382,1659041470.969468,100.0,1.0
14272,1659041470.969468,100.0,1.0
14273,1659041471.05572,100.0,1.0
73383,1659041471.05572,100.0,1.0
14274,1659041471.056112,60.0,1.0
14275,1659041471.057623,100.0,1.0
73384,1659041471.057623,100.0,1.0
14276,1659041471.057623,60.0,1.0
14277,1659041471.068121,66.0,1.0
14278,1659041471.07033,66.0,1.0
14279,1659041471.070377,54.0,1.0
14280,1659041471.099624,54.0,1.0
14281,1659041471.100714,54.0,1.0
14282,1659041471.102471,60.0,1.0
14283,1659041471.10251,54.0,1.0
14284,1659041471.155543,100.0,1.0
14285,1659041471.155543,100.0,1.0
73385,1659041471.155543,100.0,1.0
73386,1659041471.155543,100.0,1.0
14286,1659041471.15563,54.0,1.0
14287,1659041471.242377,60.0,1.0
14288,1659041471.373874,66.0,1.0
73387,1659041471.395394,100.0,1.0
14289,1659041471.395394,100.0,1.0
73388,1659041471.399367,100.0,1.0
14290,1659041471.399367,100.0,1.0
14291,1659041471.459424,62.0,1.0
14292,1659041471.491435,74.0,1.0
73389,1659041471.51698,100.0,1.0
14293,1659041471.51698,100.0,1.0
14294,1659041471.568035,54.0,1.0
73390,1659041471.580831,100.0,1.0
14295,1659041471.580831,100.0,1.0
14297,1659041471.713684,60.0,1.0
14296,1659041471.713684,60.0,1.0
14298,1659041471.714854,100.0,1.0
73391,1659041471.714854,100.0,1.0
14299,1659041471.714915,54.0,1.0
14300,1659041471.717036,60.0,1.0
14301,1659041471.717036,60.0,1.0
14302,1659041471.717374,100.0,1.0
73392,1659041471.717374,100.0,1.0
14303,1659041471.882254,100.0,1.0
73393,1659041471.882254,100.0,1.0
14304,1659041471.8878,100.0,1.0
73394,1659041471.8878,100.0,1.0
14305,1659041471.900724,60.0,1.0
14306,1659041472.035566,60.0,1.0
73395,1659041472.078092,100.0,1.0
14307,1659041472.078092,100.0,1.0
73396,1659041472.080543,100.0,1.0
14308,1659041472.080543,100.0,1.0
14309,1659041472.080543,100.0,1.0
73397,1659041472.080543,100.0,1.0
14310,1659041472.080599,54.0,1.0
14311,1659041472.153975,54.0,1.0
73398,1659041473.064429,100.0,1.0
14312,1659041473.064429,100.0,1.0
73399,1659041473.064664,100.0,1.0
14313,1659041473.064664,100.0,1.0
14314,1659041473.07418,66.0,1.0
14315,1659041473.077463,66.0,1.0
14316,1659041473.077522,54.0,1.0
14317,1659041473.123699,54.0,1.0
14318,1659041473.127399,60.0,1.0
14319,1659041473.127454,54.0,1.0
14320,1659041473.335179,60.0,1.0
14321,1659041473.382637,60.0,1.0
14322,1659041473.382637,60.0,1.0
14324,1659041473.383989,100.0,1.0
14323,1659041473.383989,100.0,1.0
73401,1659041473.383989,100.0,1.0
73400,1659041473.383989,100.0,1.0
14325,1659041473.384053,54.0,1.0
73402,1659041473.671061,100.0,1.0
14326,1659041473.671061,100.0,1.0
73403,1659041473.671346,100.0,1.0
14327,1659041473.671346,100.0,1.0
73404,1659041473.673809,100.0,1.0
14328,1659041473.673809,100.0,1.0
14329,1659041473.83514,100.0,1.0
73405,1659041473.83514,100.0,1.0
73406,1659041473.83514,100.0,1.0
14330,1659041473.83514,100.0,1.0
14331,1659041473.835234,54.0,1.0
14332,1659041473.836481,100.0,1.0
73407,1659041473.836481,100.0,1.0
14333,1659041473.85367,88.0,1.0
14334,1659041473.863435,88.0,1.0
14335,1659041473.942528,60.0,1.0
73408,1659041473.951173,100.0,1.0
14336,1659041473.951173,100.0,1.0
14337,1659041473.953926,100.0,1.0
73409,1659041473.953926,100.0,1.0
73410,1659041473.988226,100.0,1.0
14338,1659041473.988226,100.0,1.0
14340,1659041473.989985,60.0,1.0
14339,1659041473.989985,60.0,1.0
14341,1659041473.992347,60.0,1.0
14342,1659041474.048088,54.0,1.0
14343,1659041474.093172,100.0,1.0
73411,1659041474.093172,100.0,1.0
14344,1659041474.093226,54.0,1.0
14345,1659041474.155897,60.0,1.0
73412,1659041474.165603,100.0,1.0
14346,1659041474.165603,100.0,1.0
73413,1659041474.213842,100.0,1.0
14347,1659041474.213842,100.0,1.0
14348,1659041474.213932,54.0,1.0
14349,1659041474.289054,55.0,1.0
14350,1659041474.306132,66.0,1.0
14351,1659041474.343202,66.0,1.0
14352,1659041474.479391,100.0,1.0
73414,1659041474.479391,100.0,1.0
73415,1659041474.479872,100.0,1.0
14353,1659041474.479872,100.0,1.0
14354,1659041474.480401,60.0,1.0
14355,1659041474.48431,100.0,1.0
73416,1659041474.48431,100.0,1.0
14356,1659041474.751603,60.0,1.0
14357,1659041474.755573,60.0,1.0
14358,1659041474.797736,60.0,1.0
14359,1659041474.797736,60.0,1.0
14360,1659041475.086457,66.0,1.0
14361,1659041475.086629,100.0,1.0
73417,1659041475.086629,100.0,1.0
14362,1659041475.090232,66.0,1.0
14363,1659041475.09028,54.0,1.0
14364,1659041475.133572,54.0,1.0
14365,1659041475.167871,54.0,1.0
14366,1659041475.172397,60.0,1.0
14367,1659041475.172453,54.0,1.0
14368,1659041475.236003,100.0,1.0
73418,1659041475.236003,100.0,1.0
14369,1659041475.257869,100.0,1.0
73419,1659041475.257869,100.0,1.0
14370,1659041475.257929,54.0,1.0
14372,1659041475.263503,93.0,1.0
14371,1659041475.263503,100.0,1.0
73420,1659041475.263503,100.0,1.0
14373,1659041475.263556,54.0,1.0
14374,1659041475.317791,100.0,1.0
73421,1659041475.317791,100.0,1.0
14375,1659041475.32478,100.0,1.0
73422,1659041475.32478,100.0,1.0
73423,1659041475.324939,100.0,1.0
14376,1659041475.324939,100.0,1.0
14377,1659041475.340543,100.0,1.0
73424,1659041475.340543,100.0,1.0
14378,1659041475.36243,100.0,1.0
73425,1659041475.36243,100.0,1.0
14379,1659041475.362479,54.0,1.0
73427,1659041475.409598,100.0,1.0
73426,1659041475.409598,100.0,1.0
14381,1659041475.409598,100.0,1.0
14380,1659041475.409598,100.0,1.0
14382,1659041475.40968,54.0,1.0
73428,1659041475.40999,100.0,1.0
14383,1659041475.40999,100.0,1.0
73429,1659041475.437735,100.0,1.0
14385,1659041475.437735,100.0,1.0
14384,1659041475.437735,100.0,1.0
73430,1659041475.437735,100.0,1.0
14386,1659041475.437821,54.0,1.0
14387,1659041475.471514,60.0,1.0
14388,1659041475.47181,60.0,1.0
14389,1659041475.47181,60.0,1.0
73431,1659041475.558839,100.0,1.0
14391,1659041475.558839,100.0,1.0
14390,1659041475.558839,100.0,1.0
73432,1659041475.558839,100.0,1.0
14392,1659041475.558926,54.0,1.0
73433,1659041475.56031,100.0,1.0
14393,1659041475.56031,100.0,1.0
73434,1659041475.577849,100.0,1.0
14394,1659041475.577849,100.0,1.0
14395,1659041475.577902,54.0,1.0
73435,1659041475.593583,100.0,1.0
14396,1659041475.593583,100.0,1.0
73436,1659041475.616868,100.0,1.0
14397,1659041475.616868,100.0,1.0
14398,1659041475.621392,100.0,1.0
73437,1659041475.621392,100.0,1.0
14399,1659041475.623347,100.0,1.0
73438,1659041475.623347,100.0,1.0
14400,1659041475.623795,100.0,1.0
73439,1659041475.623795,100.0,1.0
14401,1659041475.667923,100.0,1.0
73440,1659041475.667923,100.0,1.0
14402,1659041475.668,54.0,1.0
73441,1659041475.670516,100.0,1.0
14403,1659041475.670516,100.0,1.0
14404,1659041475.864555,60.0,1.0
14405,1659041475.892487,60.0,1.0
14406,1659041475.89442,60.0,1.0
14407,1659041475.942448,60.0,1.0
14408,1659041475.942448,60.0,1.0
14409,1659041475.988134,60.0,1.0
14410,1659041475.988134,60.0,1.0
14411,1659041476.326429,100.0,1.0
73442,1659041476.326429,100.0,1.0
14412,1659041476.33514,100.0,1.0
73444,1659041476.33514,100.0,1.0
73443,1659041476.33514,100.0,1.0
14413,1659041476.33514,100.0,1.0
14414,1659041476.33521,54.0,1.0
14415,1659041476.343988,100.0,1.0
73445,1659041476.343988,100.0,1.0
14416,1659041476.344022,54.0,1.0
14417,1659041476.453024,100.0,1.0
73446,1659041476.453024,100.0,1.0
73447,1659041476.457172,100.0,1.0
14418,1659041476.457172,100.0,1.0
73448,1659041476.457333,100.0,1.0
14419,1659041476.457333,100.0,1.0
73449,1659041476.471154,100.0,1.0
14420,1659041476.471154,100.0,1.0
14421,1659041476.471229,54.0,1.0
73450,1659041476.488036,100.0,1.0
14422,1659041476.488036,100.0,1.0
14423,1659041476.488088,54.0,1.0
14424,1659041476.577079,100.0,1.0
73451,1659041476.577079,100.0,1.0
73452,1659041476.596555,100.0,1.0
14425,1659041476.596555,100.0,1.0
14426,1659041476.651058,54.0,1.0
14427,1659041476.726372,60.0,1.0
14428,1659041476.730068,60.0,1.0
14429,1659041476.730602,60.0,1.0
73453,1659041476.770993,100.0,1.0
14430,1659041476.770993,100.0,1.0
14431,1659041476.777298,60.0,1.0
14432,1659041476.848716,60.0,1.0
14433,1659041476.93286,100.0,1.0
73454,1659041476.93286,100.0,1.0
73455,1659041476.952964,100.0,1.0
14434,1659041476.952964,100.0,1.0
14435,1659041476.953016,54.0,1.0
73456,1659041476.955472,100.0,1.0
14436,1659041476.955472,100.0,1.0
14437,1659041477.023992,100.0,1.0
73457,1659041477.023992,100.0,1.0
73458,1659041477.027042,100.0,1.0
14438,1659041477.027042,100.0,1.0
14439,1659041477.084869,66.0,1.0
14440,1659041477.087357,66.0,1.0
14441,1659041477.087413,54.0,1.0
14442,1659041477.088959,66.0,1.0
14443,1659041477.101379,54.0,1.0
14444,1659041477.104004,60.0,1.0
14445,1659041477.104043,54.0,1.0
14446,1659041477.227166,60.0,1.0
14447,1659041477.298138,60.0,1.0
14448,1659041477.315275,100.0,1.0
73459,1659041477.315275,100.0,1.0
14449,1659041477.343163,100.0,1.0
73460,1659041477.343163,100.0,1.0
14450,1659041477.343212,54.0,1.0
73461,1659041477.550841,100.0,1.0
14451,1659041477.550841,100.0,1.0
73462,1659041477.711861,100.0,1.0
14452,1659041477.711861,100.0,1.0
14453,1659041477.755672,100.0,1.0
73463,1659041477.755672,100.0,1.0
73464,1659041477.830685,100.0,1.0
14454,1659041477.830685,100.0,1.0
73465,1659041477.83395,100.0,1.0
14455,1659041477.83395,100.0,1.0
14456,1659041477.982606,60.0,1.0
14457,1659041478.026562,60.0,1.0
73466,1659041478.122994,100.0,1.0
14458,1659041478.122994,100.0,1.0
73467,1659041478.144538,100.0,1.0
14459,1659041478.144538,100.0,1.0
14460,1659041478.144607,54.0,1.0
14461,1659041478.151871,60.0,1.0
14462,1659041478.272011,74.0,1.0
14463,1659041478.309799,100.0,1.0
73468,1659041478.309799,100.0,1.0
14464,1659041478.338405,74.0,1.0
14465,1659041478.354266,78.0,1.0
14466,1659041478.354791,80.0,1.0
73469,1659041478.409164,100.0,1.0
14467,1659041478.409164,100.0,1.0
14468,1659041478.442435,54.0,1.0
14469,1659041478.457029,54.0,1.0
73470,1659041478.487825,100.0,1.0
14470,1659041478.487825,100.0,1.0
14471,1659041478.504637,100.0,1.0
73471,1659041478.504637,100.0,1.0
14472,1659041478.504687,54.0,1.0
73472,1659041478.620121,100.0,1.0
14473,1659041478.620121,100.0,1.0
73473,1659041478.624877,100.0,1.0
14474,1659041478.624877,100.0,1.0
73474,1659041478.624914,100.0,1.0
14475,1659041478.624914,100.0,1.0
14476,1659041478.878027,88.0,1.0
14477,1659041478.890947,60.0,1.0
14478,1659041478.895942,60.0,1.0
14479,1659041478.908999,88.0,1.0
14480,1659041478.943162,60.0,1.0
14481,1659041478.993494,100.0,1.0
73475,1659041478.993494,100.0,1.0
14482,1659041479.007866,100.0,1.0
73476,1659041479.007866,100.0,1.0
14483,1659041479.007932,54.0,1.0
14484,1659041479.085729,66.0,1.0
14485,1659041479.089036,66.0,1.0
14486,1659041479.08909,54.0,1.0
14487,1659041479.089279,54.0,1.0
14488,1659041479.092415,60.0,1.0
14489,1659041479.092446,54.0,1.0
73477,1659041479.301171,100.0,1.0
14490,1659041479.301171,100.0,1.0
14491,1659041479.451141,54.0,1.0
14492,1659041479.582491,100.0,1.0
73478,1659041479.582491,100.0,1.0
14493,1659041479.645858,54.0,1.0
14494,1659041479.938626,100.0,1.0
73479,1659041479.938626,100.0,1.0
14495,1659041479.938838,100.0,1.0
73480,1659041479.938838,100.0,1.0
14496,1659041479.942856,100.0,1.0
73481,1659041479.942856,100.0,1.0
73482,1659041480.106884,100.0,1.0
14497,1659041480.106884,100.0,1.0
14498,1659041480.107085,100.0,1.0
73483,1659041480.107085,100.0,1.0
14499,1659041480.211412,60.0,1.0
14500,1659041480.21579,60.0,1.0
14501,1659041480.256755,60.0,1.0
14502,1659041480.256755,60.0,1.0
14503,1659041480.258345,60.0,1.0
14504,1659041480.258536,60.0,1.0
14505,1659041480.26442,100.0,1.0
73484,1659041480.26442,100.0,1.0
14506,1659041480.275921,100.0,1.0
73485,1659041480.275921,100.0,1.0
14507,1659041480.308705,54.0,1.0
73486,1659041480.373946,100.0,1.0
14508,1659041480.373946,100.0,1.0
14509,1659041480.4142,54.0,1.0
14510,1659041480.489715,54.0,1.0
14511,1659041480.553955,100.0,1.0
73487,1659041480.553955,100.0,1.0
14512,1659041480.5542,100.0,1.0
73488,1659041480.5542,100.0,1.0
73489,1659041480.556436,100.0,1.0
14513,1659041480.556436,100.0,1.0
14514,1659041480.556491,54.0,1.0
14515,1659041480.578285,100.0,1.0
73490,1659041480.578285,100.0,1.0
14516,1659041480.57834,54.0,1.0
14517,1659041480.591612,100.0,1.0
73491,1659041480.591612,100.0,1.0
14518,1659041480.596326,100.0,1.0
73492,1659041480.596326,100.0,1.0
14519,1659041480.82896,60.0,1.0
14520,1659041480.838288,100.0,1.0
73493,1659041480.838288,100.0,1.0
14521,1659041480.838342,54.0,1.0
73494,1659041480.861316,100.0,1.0
14522,1659041480.861316,100.0,1.0
14523,1659041480.861382,54.0,1.0
14524,1659041480.867074,60.0,1.0
14525,1659041480.871973,60.0,1.0
14526,1659041480.871973,60.0,1.0
14527,1659041480.909798,60.0,1.0
14528,1659041480.909798,60.0,1.0
14529,1659041480.915147,100.0,1.0
73495,1659041480.915147,100.0,1.0
14530,1659041480.938611,100.0,1.0
73496,1659041480.938611,100.0,1.0
14531,1659041480.938611,100.0,1.0
73497,1659041480.938611,100.0,1.0
14532,1659041480.938686,54.0,1.0
73498,1659041480.974239,100.0,1.0
14533,1659041480.974239,100.0,1.0
14534,1659041481.081924,66.0,1.0
14535,1659041481.085617,66.0,1.0
14536,1659041481.085674,54.0,1.0
14537,1659041481.085988,54.0,1.0
14538,1659041481.090023,60.0,1.0
14539,1659041481.090058,54.0,1.0
14540,1659041481.245796,60.0,1.0
73499,1659041481.286443,100.0,1.0
14541,1659041481.286443,100.0,1.0
73500,1659041481.302537,100.0,1.0
14542,1659041481.302537,100.0,1.0
14543,1659041481.302591,54.0,1.0
14544,1659041481.348384,100.0,1.0
73501,1659041481.348384,100.0,1.0
14545,1659041481.454915,54.0,1.0
14546,1659041481.466804,100.0,1.0
73502,1659041481.466804,100.0,1.0
14547,1659041481.543628,62.0,1.0
14548,1659041481.55581,100.0,1.0
73503,1659041481.55581,100.0,1.0
14549,1659041481.563309,100.0,1.0
73504,1659041481.563309,100.0,1.0
14550,1659041481.56359,100.0,1.0
73505,1659041481.56359,100.0,1.0
14551,1659041481.574521,74.0,1.0
14553,1659041481.83579,60.0,1.0
14552,1659041481.83579,60.0,1.0
14554,1659041481.876882,100.0,1.0
73506,1659041481.876882,100.0,1.0
14555,1659041481.899957,100.0,1.0
73507,1659041481.899957,100.0,1.0
14556,1659041481.900045,54.0,1.0
73508,1659041481.942786,100.0,1.0
14557,1659041481.942786,100.0,1.0
73509,1659041481.988029,100.0,1.0
14558,1659041481.988029,100.0,1.0
14559,1659041481.988086,54.0,1.0
14560,1659041482.369725,100.0,1.0
73510,1659041482.369725,100.0,1.0
73511,1659041482.390559,100.0,1.0
14561,1659041482.390559,100.0,1.0
14562,1659041482.390626,54.0,1.0
73512,1659041482.435603,100.0,1.0
14563,1659041482.435603,100.0,1.0
14564,1659041482.488043,100.0,1.0
73513,1659041482.488043,100.0,1.0
14565,1659041482.488104,54.0,1.0
14566,1659041482.510699,100.0,1.0
73514,1659041482.510699,100.0,1.0
14567,1659041482.556297,100.0,1.0
73515,1659041482.556297,100.0,1.0
14568,1659041482.556375,54.0,1.0
73516,1659041482.703867,100.0,1.0
14569,1659041482.703867,100.0,1.0
73517,1659041482.727072,100.0,1.0
14570,1659041482.727072,100.0,1.0
73518,1659041482.900246,100.0,1.0
14571,1659041482.900246,100.0,1.0
14572,1659041482.932747,70.0,1.0
14573,1659041482.959651,75.0,1.0
14574,1659041482.999267,60.0,1.0
73519,1659041483.016352,100.0,1.0
14575,1659041483.016352,100.0,1.0
14576,1659041483.022558,60.0,1.0
14577,1659041483.022729,60.0,1.0
73520,1659041483.023916,100.0,1.0
73521,1659041483.023916,100.0,1.0
14578,1659041483.023916,100.0,1.0
14579,1659041483.023916,100.0,1.0
14580,1659041483.023984,54.0,1.0
14581,1659041483.026808,100.0,1.0
73522,1659041483.026808,100.0,1.0
14582,1659041483.085193,66.0,1.0
14583,1659041483.089057,66.0,1.0
14584,1659041483.089109,54.0,1.0
14585,1659041483.0914,54.0,1.0
14586,1659041483.095558,60.0,1.0
14587,1659041483.095593,54.0,1.0
14588,1659041483.292396,100.0,1.0
73523,1659041483.292396,100.0,1.0
14589,1659041483.334074,66.0,1.0
14590,1659041483.337922,100.0,1.0
73524,1659041483.337922,100.0,1.0
14591,1659041483.338116,100.0,1.0
73525,1659041483.338116,100.0,1.0
14592,1659041483.343258,78.0,1.0
14593,1659041483.344412,60.0,1.0
14594,1659041483.348125,54.0,1.0
14595,1659041483.369212,75.0,1.0
14596,1659041483.379544,100.0,1.0
73526,1659041483.379544,100.0,1.0
14597,1659041483.389881,100.0,1.0
73527,1659041483.389881,100.0,1.0
14598,1659041483.398712,100.0,1.0
73528,1659041483.398712,100.0,1.0
14599,1659041483.400801,67.0,1.0
14600,1659041483.408264,100.0,1.0
73529,1659041483.408264,100.0,1.0
14601,1659041483.712307,60.0,1.0
14602,1659041483.724615,100.0,1.0
73530,1659041483.724615,100.0,1.0
14603,1659041483.726032,60.0,1.0
14604,1659041483.948234,88.0,1.0
14605,1659041483.977044,88.0,1.0
14606,1659041484.044607,66.0,1.0
73532,1659041484.184263,100.0,1.0
73531,1659041484.184263,100.0,1.0
14608,1659041484.184263,100.0,1.0
14607,1659041484.184263,100.0,1.0
14609,1659041484.184344,54.0,1.0
14610,1659041484.213747,100.0,1.0
73533,1659041484.213747,100.0,1.0
14611,1659041484.447389,54.0,1.0
73534,1659041484.57305,100.0,1.0
14612,1659041484.57305,100.0,1.0
14613,1659041484.62741,54.0,1.0
14614,1659041484.645853,100.0,1.0
73535,1659041484.645853,100.0,1.0
73536,1659041484.651657,100.0,1.0
14615,1659041484.651657,100.0,1.0
14616,1659041484.919037,60.0,1.0
14618,1659041484.970557,60.0,1.0
14617,1659041484.970557,60.0,1.0
14619,1659041485.082438,66.0,1.0
14620,1659041485.08679,66.0,1.0
14621,1659041485.086847,54.0,1.0
14622,1659041485.127883,54.0,1.0
14623,1659041485.130609,60.0,1.0
14624,1659041485.130658,54.0,1.0
14625,1659041485.247674,100.0,1.0
73537,1659041485.247674,100.0,1.0
73538,1659041485.26576,100.0,1.0
14626,1659041485.26576,100.0,1.0
14627,1659041485.265839,54.0,1.0
14628,1659041485.3011,100.0,1.0
73539,1659041485.3011,100.0,1.0
73540,1659041485.3011,100.0,1.0
14629,1659041485.3011,100.0,1.0
14630,1659041485.30118,54.0,1.0
73541,1659041485.537915,100.0,1.0
14631,1659041485.537915,100.0,1.0
14632,1659041485.590508,54.0,1.0
73542,1659041485.922931,100.0,1.0
14633,1659041485.922931,100.0,1.0
73543,1659041485.923239,100.0,1.0
14634,1659041485.923239,100.0,1.0
14635,1659041485.926884,100.0,1.0
73544,1659041485.926884,100.0,1.0
14636,1659041485.927519,100.0,1.0
73545,1659041485.927519,100.0,1.0
14637,1659041486.19409,60.0,1.0
14638,1659041486.19409,60.0,1.0
14639,1659041486.198052,60.0,1.0
14640,1659041486.236187,100.0,1.0
73546,1659041486.236187,100.0,1.0
14642,1659041486.241038,60.0,1.0
14641,1659041486.241038,60.0,1.0
14643,1659041486.242084,100.0,1.0
73547,1659041486.242084,100.0,1.0
14644,1659041486.242138,54.0,1.0
14645,1659041486.245164,60.0,1.0
14646,1659041486.554109,66.0,1.0
14647,1659041486.618267,100.0,1.0
73548,1659041486.618267,100.0,1.0
14648,1659041486.640829,100.0,1.0
73549,1659041486.640829,100.0,1.0
14649,1659041486.64089,54.0,1.0
14650,1659041486.793292,100.0,1.0
73550,1659041486.793292,100.0,1.0
14651,1659041486.79348,100.0,1.0
73551,1659041486.79348,100.0,1.0
14652,1659041486.794028,100.0,1.0
73552,1659041486.794028,100.0,1.0
73553,1659041486.794349,100.0,1.0
14653,1659041486.794349,100.0,1.0
73554,1659041486.986211,100.0,1.0
14654,1659041486.986211,100.0,1.0
14655,1659041487.017699,100.0,1.0
73555,1659041487.017699,100.0,1.0
14658,1659041487.064208,60.0,1.0
14657,1659041487.064208,60.0,1.0
14656,1659041487.064208,60.0,1.0
14659,1659041487.082745,66.0,1.0
14660,1659041487.084608,66.0,1.0
14661,1659041487.084669,54.0,1.0
14662,1659041487.099336,54.0,1.0
14663,1659041487.101474,60.0,1.0
14664,1659041487.101474,60.0,1.0
14665,1659041487.101524,54.0,1.0
14666,1659041487.107364,100.0,1.0
73556,1659041487.107364,100.0,1.0
14667,1659041487.112601,60.0,1.0
73558,1659041487.113029,100.0,1.0
14668,1659041487.113029,100.0,1.0
14669,1659041487.113029,100.0,1.0
14670,1659041487.113029,60.0,1.0
14671,1659041487.113029,60.0,1.0
73557,1659041487.113029,100.0,1.0
14672,1659041487.113093,54.0,1.0
14673,1659041487.115962,100.0,1.0
73559,1659041487.115962,100.0,1.0
14675,1659041487.230577,100.0,1.0
73561,1659041487.230577,100.0,1.0
73560,1659041487.230577,100.0,1.0
14674,1659041487.230577,100.0,1.0
14676,1659041487.230651,54.0,1.0
14677,1659041487.289349,60.0,1.0
73562,1659041487.310573,100.0,1.0
14678,1659041487.310573,100.0,1.0
14679,1659041487.426915,66.0,1.0
14680,1659041487.436043,60.0,1.0
14681,1659041487.436043,60.0,1.0
14682,1659041487.628762,60.0,1.0
14683,1659041487.730713,100.0,1.0
73563,1659041487.730713,100.0,1.0
14684,1659041487.776247,100.0,1.0
14685,1659041487.776247,100.0,1.0
73564,1659041487.776247,100.0,1.0
73565,1659041487.776247,100.0,1.0
14686,1659041487.776342,54.0,1.0
14687,1659041487.78698,100.0,1.0
73566,1659041487.78698,100.0,1.0
14688,1659041488.05677,88.0,1.0
14689,1659041488.087058,88.0,1.0
14690,1659041488.104727,60.0,1.0
73567,1659041488.161102,100.0,1.0
14691,1659041488.161102,100.0,1.0
73568,1659041488.249141,100.0,1.0
14692,1659041488.249141,100.0,1.0
14693,1659041488.24922,54.0,1.0
14694,1659041488.272354,100.0,1.0
14695,1659041488.272354,74.0,1.0
73569,1659041488.272354,100.0,1.0
14696,1659041488.298118,75.0,1.0
14697,1659041488.317998,100.0,1.0
73570,1659041488.317998,100.0,1.0
14698,1659041488.318063,54.0,1.0
14699,1659041488.363182,100.0,1.0
73571,1659041488.363182,100.0,1.0
73572,1659041488.408844,100.0,1.0
14700,1659041488.408844,100.0,1.0
14701,1659041488.408922,54.0,1.0
14702,1659041488.452295,100.0,1.0
73573,1659041488.452295,100.0,1.0
73574,1659041488.497812,100.0,1.0
14703,1659041488.497812,100.0,1.0
14704,1659041488.497875,54.0,1.0
14705,1659041488.60353,100.0,1.0
73575,1659041488.60353,100.0,1.0
14706,1659041488.836285,55.0,1.0
14707,1659041488.838692,66.0,1.0
14708,1659041488.874487,60.0,1.0
14709,1659041489.082444,66.0,1.0
14710,1659041489.08432,66.0,1.0
14711,1659041489.08438,54.0,1.0
14712,1659041489.165729,54.0,1.0
14713,1659041489.167783,60.0,1.0
14714,1659041489.167831,54.0,1.0
14715,1659041490.350082,100.0,1.0
73576,1659041490.350082,100.0,1.0
73577,1659041490.494009,100.0,1.0
14716,1659041490.494009,100.0,1.0
14717,1659041490.668411,60.0,1.0
14718,1659041490.76692,60.0,1.0
14719,1659041491.085236,66.0,1.0
14720,1659041491.087353,66.0,1.0
14721,1659041491.08742,54.0,1.0
14722,1659041491.087555,54.0,1.0
14723,1659041491.090523,60.0,1.0
14724,1659041491.090523,60.0,1.0
14725,1659041491.090559,54.0,1.0
73578,1659041491.111879,100.0,1.0
14726,1659041491.111879,100.0,1.0
14727,1659041491.165791,54.0,1.0
73579,1659041491.568642,100.0,1.0
14728,1659041491.568642,100.0,1.0
14729,1659041491.575187,62.0,1.0
14730,1659041491.607307,74.0,1.0
73580,1659041491.634547,100.0,1.0
14731,1659041491.634547,100.0,1.0
73581,1659041491.684438,100.0,1.0
14732,1659041491.684438,100.0,1.0
14733,1659041491.738124,54.0,1.0
14734,1659041491.948641,100.0,1.0
73582,1659041491.948641,100.0,1.0
14735,1659041491.952932,60.0,1.0
14736,1659041491.954295,100.0,1.0
73583,1659041491.954295,100.0,1.0
14737,1659041492.004737,100.0,1.0
73584,1659041492.004737,100.0,1.0
14738,1659041492.266909,66.0,1.0
14739,1659041492.322699,60.0,1.0
14740,1659041492.360491,100.0,1.0
14741,1659041492.360491,100.0,1.0
73586,1659041492.360491,100.0,1.0
73585,1659041492.360491,100.0,1.0
14742,1659041492.360587,54.0,1.0
73587,1659041492.953301,100.0,1.0
14743,1659041492.953301,100.0,1.0
73588,1659041492.953852,100.0,1.0
14744,1659041492.953852,100.0,1.0
73589,1659041492.954143,100.0,1.0
14745,1659041492.954143,100.0,1.0
14746,1659041493.083389,66.0,1.0
14747,1659041493.085445,66.0,1.0
14748,1659041493.085508,54.0,1.0
14749,1659041493.085687,54.0,1.0
14750,1659041493.087847,60.0,1.0
14751,1659041493.087888,54.0,1.0
73590,1659041493.151114,100.0,1.0
14752,1659041493.151114,100.0,1.0
14753,1659041493.197742,54.0,1.0
14754,1659041493.22081,88.0,1.0
14755,1659041493.224354,60.0,1.0
14756,1659041493.247683,88.0,1.0
14757,1659041493.271764,60.0,1.0
14758,1659041493.271764,60.0,1.0
14759,1659041493.272116,60.0,1.0
14760,1659041493.272116,60.0,1.0
73592,1659041493.27349,100.0,1.0
73591,1659041493.27349,100.0,1.0
